date,season_end_year,home_team,away_team,b365h,b365d,b365a,bbavh,bbavd,bbava,psh,psd,psa,o_h,o_d,o_a,imp_h_raw,imp_d_raw,imp_a_raw,overround,p_home,p_draw,p_away
2019-11-10,2020,Man United,Brighton,1.6,3.75,6.5,NA,NA,NA,1.7,3.66,5.98,1.6,3.75,6.5,0.625,0.26666666666666666,0.15384615384615385,1.0455128205128204,0.5977927651747396,0.25505824647455555,0.1471489883507051
2019-11-10,2020,Wolves,Aston Villa,1.9,3.5,4.2,NA,NA,NA,1.89,3.7,4.38,1.9,3.5,4.2,0.5263157894736842,0.2857142857142857,0.23809523809523808,1.050125313283208,0.5011933174224343,0.2720763723150358,0.22673031026252982
2019-11-10,2020,Liverpool,Man City,2.5,3.6,2.62,NA,NA,NA,2.57,3.66,2.74,2.5,3.6,2.62,0.4,0.2777777777777778,0.38167938931297707,1.0594571670907549,0.3775518373228725,0.26218877591866147,0.3602593867584661
2019-11-23,2020,West Ham,Tottenham,4.2,4.33,1.7,NA,NA,NA,4.37,4.32,1.76,4.2,4.33,1.7,0.23809523809523808,0.23094688221709006,0.5882352941176471,1.0572774144299752,0.22519656132407379,0.21843546363997918,0.556367975035947
2019-11-23,2020,Arsenal,Southampton,1.45,4.75,6.5,NA,NA,NA,1.49,4.72,6.86,1.45,4.75,6.5,0.6896551724137931,0.21052631578947367,0.15384615384615385,1.0540276420494208,0.6543046357615894,0.1997350993377483,0.14596026490066225
2019-11-23,2020,Bournemouth,Wolves,2.75,3.3,2.6,NA,NA,NA,2.85,3.38,2.63,2.75,3.3,2.6,0.36363636363636365,0.30303030303030304,0.3846153846153846,1.0512820512820513,0.3458980044345898,0.28824833702882485,0.3658536585365853
2019-11-23,2020,Brighton,Leicester,3.75,3.5,2,NA,NA,NA,3.73,3.58,2.09,3.75,3.5,2,0.26666666666666666,0.2857142857142857,0.5,1.0523809523809524,0.25339366515837103,0.27149321266968324,0.4751131221719457
2019-11-23,2020,Crystal Palace,Liverpool,7.5,4.75,1.4,NA,NA,NA,7.59,4.82,1.45,7.5,4.75,1.4,0.13333333333333333,0.21052631578947367,0.7142857142857143,1.0581453634085212,0.12600663192799622,0.19895783988630983,0.6750355281856941
2019-11-23,2020,Everton,Norwich,1.36,5.1,8,NA,NA,NA,1.41,5.18,7.85,1.36,5.1,8,0.7352941176470588,0.19607843137254904,0.125,1.0563725490196079,0.6960556844547563,0.18561484918793505,0.11832946635730858
2019-11-23,2020,Watford,Burnley,2.3,3.4,3.1,NA,NA,NA,2.39,3.35,3.22,2.3,3.4,3.1,0.4347826086956522,0.29411764705882354,0.3225806451612903,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253
2019-11-23,2020,Man City,Chelsea,1.44,5,6.5,NA,NA,NA,1.45,5.2,6.74,1.44,5,6.5,0.6944444444444444,0.2,0.15384615384615385,1.0482905982905981,0.6624541377904607,0.1907867916836527,0.14675907052588671
2019-11-24,2020,Sheffield United,Man United,3.5,3.4,2.1,NA,NA,NA,3.65,3.37,2.19,3.5,3.4,2.1,0.2857142857142857,0.29411764705882354,0.47619047619047616,1.0560224089635852,0.27055702917771884,0.2785145888594165,0.4509283819628648
2019-11-25,2020,Aston Villa,Newcastle,2.05,3.4,3.7,NA,NA,NA,2.14,3.54,3.6,2.05,3.4,3.7,0.48780487804878053,0.29411764705882354,0.27027027027027023,1.0521927953778742,0.4636078864934587,0.2795282845034089,0.2568638290031325
2019-11-30,2020,Newcastle,Man City,13,8,1.16,NA,NA,NA,14.05,7.9,1.2,13,8,1.16,0.07692307692307693,0.125,0.8620689655172414,1.0639920424403184,0.07229666562792146,0.11748208164537238,0.8102212527267061
2019-11-30,2020,Burnley,Crystal Palace,2.25,3.25,3.3,NA,NA,NA,2.36,3.33,3.31,2.25,3.25,3.3,0.4444444444444444,0.3076923076923077,0.30303030303030304,1.0551670551670551,0.4212076583210604,0.2916053019145803,0.2871870397643594
2019-11-30,2020,Chelsea,West Ham,1.28,6,9,NA,NA,NA,1.3,5.99,10.19,1.28,6,9,0.78125,0.16666666666666666,0.1111111111111111,1.0590277777777777,0.7377049180327869,0.15737704918032788,0.10491803278688525
2019-11-30,2020,Liverpool,Brighton,1.18,7,15,NA,NA,NA,1.2,7.08,17.22,1.18,7,15,0.8474576271186441,0.14285714285714285,0.06666666666666667,1.0569814366424537,0.8017715332926084,0.13515577275503968,0.06307269395235185
2019-11-30,2020,Tottenham,Bournemouth,1.36,5.5,7.5,NA,NA,NA,1.39,5.29,8.34,1.36,5.5,7.5,0.7352941176470588,0.18181818181818182,0.13333333333333333,1.0504456327985738,0.6999830307144069,0.17308671304938064,0.12693025623621246
2019-11-30,2020,Southampton,Watford,2.1,3.4,3.5,NA,NA,NA,2.15,3.51,3.62,2.1,3.4,3.5,0.47619047619047616,0.29411764705882354,0.2857142857142857,1.0560224089635852,0.4509283819628648,0.2785145888594165,0.27055702917771884
2019-12-01,2020,Norwich,Arsenal,4,4.33,1.75,NA,NA,NA,4.27,4.33,1.78,4,4.33,1.75,0.25,0.23094688221709006,0.5714285714285714,1.0523754536456615,0.23755780233560622,0.21945293518300807,0.5429892624813857
2019-12-01,2020,Wolves,Sheffield United,1.9,3.5,4.2,NA,NA,NA,1.93,3.52,4.46,1.9,3.5,4.2,0.5263157894736842,0.2857142857142857,0.23809523809523808,1.050125313283208,0.5011933174224343,0.2720763723150358,0.22673031026252982
2019-12-01,2020,Leicester,Everton,1.61,4,5.25,NA,NA,NA,1.64,4.19,5.58,1.61,4,5.25,0.6211180124223602,0.25,0.19047619047619047,1.0615942028985508,0.5850804485616772,0.23549488054607506,0.17942467089224767
2019-12-01,2020,Man United,Aston Villa,1.45,4.5,7,NA,NA,NA,1.48,4.44,7.72,1.45,4.5,7,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053
2019-12-03,2020,Crystal Palace,Bournemouth,2.2,3.4,3.25,NA,NA,NA,2.27,3.41,3.42,2.2,3.4,3.25,0.45454545454545453,0.29411764705882354,0.3076923076923077,1.056355409296586,0.43029595015576316,0.27842679127725856,0.29127725856697817
2019-12-03,2020,Burnley,Man City,11,7,1.22,NA,NA,NA,10.8,6.62,1.26,11,7,1.22,0.09090909090909091,0.14285714285714285,0.819672131147541,1.0534383649137748,0.08629749393694422,0.13561034761519805,0.7780921584478576
2019-12-04,2020,Chelsea,Aston Villa,1.28,5.75,10,NA,NA,NA,1.31,5.94,10.36,1.28,5.75,10,0.78125,0.17391304347826086,0.1,1.0551630434782608,0.7404069018799897,0.16482101467937163,0.09477208344063869
2019-12-04,2020,Leicester,Watford,1.33,5.5,8,NA,NA,NA,1.36,5.35,9.41,1.33,5.5,8,0.7518796992481203,0.18181818181818182,0.125,1.0586978810663021,0.7101928819304333,0.17173755144863206,0.11806956662093454
2019-12-04,2020,Man United,Tottenham,2.75,3.4,2.55,NA,NA,NA,2.71,3.57,2.65,2.75,3.4,2.55,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889
2019-12-04,2020,Southampton,Norwich,1.72,4,4.2,NA,NA,NA,1.79,4.09,4.41,1.72,4,4.2,0.5813953488372093,0.25,0.23809523809523808,1.0694905869324474,0.5436189490033653,0.23375614807144707,0.22262490292518766
2019-12-04,2020,Wolves,West Ham,1.75,3.7,4.75,NA,NA,NA,1.78,3.83,4.87,1.75,3.7,4.75,0.5714285714285714,0.27027027027027023,0.21052631578947367,1.0522251574883152,0.5430668211664735,0.25685592893008885,0.20007724990343764
2019-12-04,2020,Liverpool,Everton,1.36,5,8.5,NA,NA,NA,1.4,5.13,8.29,1.36,5,8.5,0.7352941176470588,0.2,0.11764705882352941,1.0529411764705883,0.6983240223463686,0.18994413407821228,0.11173184357541899
2019-12-05,2020,Sheffield United,Newcastle,1.83,3.4,4.6,NA,NA,NA,1.87,3.56,4.75,1.83,3.4,4.6,0.5464480874316939,0.29411764705882354,0.2173913043478261,1.0579570388383437,0.5165125495376485,0.27800528401585206,0.20548216644649933
2019-12-05,2020,Arsenal,Brighton,1.57,4.33,5.5,NA,NA,NA,1.63,4.2,5.68,1.57,4.33,5.5,0.6369426751592356,0.23094688221709006,0.18181818181818182,1.0497077391945075,0.6067809651932196,0.2200106501970796,0.17320838460970087
2019-12-07,2020,Everton,Chelsea,3.5,3.75,2,NA,NA,NA,3.59,3.95,2.03,3.5,3.75,2,0.2857142857142857,0.26666666666666666,0.5,1.0523809523809524,0.27149321266968324,0.25339366515837103,0.4751131221719457
2019-12-07,2020,Bournemouth,Liverpool,7,5.25,1.4,NA,NA,NA,7.01,5.22,1.44,7,5.25,1.4,0.14285714285714285,0.19047619047619047,0.7142857142857143,1.0476190476190477,0.13636363636363635,0.1818181818181818,0.6818181818181818
2019-12-07,2020,Tottenham,Burnley,1.4,4.75,8,NA,NA,NA,1.41,4.93,8.39,1.4,4.75,8,0.7142857142857143,0.21052631578947367,0.125,1.0498120300751879,0.6803939122649956,0.20053715308863027,0.11906893464637423
2019-12-07,2020,Watford,Crystal Palace,2.37,3.3,3.1,NA,NA,NA,2.38,3.42,3.18,2.37,3.3,3.1,0.42194092827004215,0.30303030303030304,0.3225806451612903,1.0475518764616354,0.4027876210725254,0.2892747460429956,0.3079376328844791
2019-12-07,2020,Man City,Man United,1.3,5.5,10,NA,NA,NA,1.31,5.89,10.48,1.3,5.5,10,0.7692307692307692,0.18181818181818182,0.1,1.0510489510489511,0.7318695941450432,0.17298735861610112,0.09514304723885562
2019-12-08,2020,Aston Villa,Leicester,4.33,3.8,1.8,NA,NA,NA,4.38,3.92,1.84,4.33,3.8,1.8,0.23094688221709006,0.2631578947368421,0.5555555555555556,1.0496603325094878,0.22002058672156458,0.2507076685537828,0.5292717447246527
2019-12-08,2020,Newcastle,Southampton,2.5,3.2,2.9,NA,NA,NA,2.64,3.3,2.9,2.5,3.2,2.9,0.4,0.3125,0.3448275862068966,1.0573275862068967,0.3783122706889523,0.29555646147574394,0.32613126783530366
2019-12-08,2020,Norwich,Sheffield United,2.9,3.5,2.37,NA,NA,NA,3.04,3.51,2.42,2.9,3.5,2.37,0.3448275862068966,0.2857142857142857,0.42194092827004215,1.0524828001912243,0.32763251441662067,0.2714669405166285,0.40090054506675094
2019-12-08,2020,Brighton,Wolves,2.62,3.1,2.87,NA,NA,NA,2.72,3.23,2.86,2.62,3.1,2.87,0.38167938931297707,0.3225806451612903,0.3484320557491289,1.0526920902233963,0.36257457698953477,0.30643399732663906,0.33099142568382617
2019-12-09,2020,West Ham,Arsenal,3.3,4,2,NA,NA,NA,3.5,4.1,2.02,3.3,4,2,0.30303030303030304,0.25,0.5,1.053030303030303,0.2877697841726619,0.23741007194244607,0.47482014388489213
2019-12-14,2020,Liverpool,Watford,1.16,7.5,17,NA,NA,NA,1.18,7.93,16.56,1.16,7.5,17,0.8620689655172414,0.13333333333333333,0.058823529411764705,1.0542258282623393,0.8177270395074399,0.12647511544381734,0.055797845048742946
2019-12-14,2020,Burnley,Newcastle,1.95,3.4,4,NA,NA,NA,1.94,3.62,4.28,1.95,3.4,4,0.5128205128205129,0.29411764705882354,0.25,1.0569381598793364,0.48519443453442745,0.27827327863003926,0.23653228683553335
2019-12-14,2020,Chelsea,Bournemouth,1.25,6,12,NA,NA,NA,1.24,6.74,12.57,1.25,6,12,0.8,0.16666666666666666,0.08333333333333333,1.05,0.7619047619047619,0.15873015873015872,0.07936507936507936
2019-12-14,2020,Leicester,Norwich,1.22,6.5,13,NA,NA,NA,1.23,6.8,13.95,1.22,6.5,13,0.819672131147541,0.15384615384615385,0.07692307692307693,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667
2019-12-14,2020,Sheffield United,Aston Villa,1.85,3.75,4.2,NA,NA,NA,1.88,3.83,4.3,1.85,3.75,4.2,0.5405405405405405,0.26666666666666666,0.23809523809523808,1.0453024453024453,0.5171140113272592,0.2551095789214479,0.22777640975129276
2019-12-14,2020,Southampton,West Ham,1.9,3.8,3.8,NA,NA,NA,1.94,3.95,3.87,1.9,3.8,3.8,0.5263157894736842,0.2631578947368421,0.2631578947368421,1.0526315789473684,0.5,0.25,0.25
2019-12-15,2020,Man United,Everton,1.8,3.7,4.5,NA,NA,NA,1.8,3.73,4.87,1.8,3.7,4.5,0.5555555555555556,0.27027027027027023,0.2222222222222222,1.0480480480480479,0.530085959885387,0.25787965616045844,0.21203438395415475
2019-12-15,2020,Wolves,Tottenham,3.25,3.4,2.25,NA,NA,NA,3.2,3.5,2.33,3.25,3.4,2.25,0.3076923076923077,0.29411764705882354,0.4444444444444444,1.0462543991955757,0.2940893801057184,0.2811148486304661,0.4247957712638154
2019-12-15,2020,Arsenal,Man City,6,5.25,1.44,NA,NA,NA,5.8,5.5,1.48,6,5.25,1.44,0.16666666666666666,0.19047619047619047,0.6944444444444444,1.0515873015873014,0.15849056603773587,0.18113207547169813,0.6603773584905661
2019-12-16,2020,Crystal Palace,Brighton,2.55,3.25,2.87,NA,NA,NA,2.58,3.28,2.98,2.55,3.25,2.87,0.3921568627450981,0.3076923076923077,0.3484320557491289,1.0482812261865346,0.3740950929472397,0.2935207652355265,0.3323841418172338
2019-12-21,2020,Everton,Arsenal,2.3,3.8,2.87,NA,NA,NA,2.34,3.8,2.94,2.3,3.8,2.87,0.4347826086956522,0.2631578947368421,0.3484320557491289,1.0463725591816233,0.41551415399855224,0.25149540899912365,0.332990437002324
2019-12-21,2020,Aston Villa,Southampton,2.4,3.6,2.8,NA,NA,NA,2.5,3.52,2.9,2.4,3.6,2.8,0.4166666666666667,0.2777777777777778,0.35714285714285715,1.0515873015873016,0.39622641509433965,0.2641509433962264,0.33962264150943394
2019-12-21,2020,Bournemouth,Burnley,2.4,3.4,2.9,NA,NA,NA,2.5,3.36,3.01,2.4,3.4,2.9,0.4166666666666667,0.29411764705882354,0.3448275862068966,1.0556118999323867,0.39471577261809454,0.27862289831865494,0.3266613290632506
2019-12-21,2020,Brighton,Sheffield United,2.2,3.25,3.5,NA,NA,NA,2.24,3.27,3.61,2.2,3.25,3.5,0.45454545454545453,0.3076923076923077,0.2857142857142857,1.047952047952048,0.4337464251668255,0.29361296472831266,0.27264061010486174
2019-12-21,2020,Newcastle,Crystal Palace,2.37,3.1,3.25,NA,NA,NA,2.45,3.15,3.28,2.37,3.1,3.25,0.42194092827004215,0.3225806451612903,0.3076923076923077,1.0522138811236401,0.4010030050349261,0.3065732651396048,0.2924237298254692
2019-12-21,2020,Norwich,Wolves,3.75,3.8,1.9,NA,NA,NA,3.72,3.82,2.01,3.75,3.8,1.9,0.26666666666666666,0.2631578947368421,0.5263157894736842,1.056140350877193,0.25249169435215946,0.24916943521594684,0.4983388704318937
2019-12-21,2020,Man City,Leicester,1.36,5.25,7.5,NA,NA,NA,1.38,5.46,8.01,1.36,5.25,7.5,0.7352941176470588,0.19047619047619047,0.13333333333333333,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553
2019-12-22,2020,Watford,Man United,4.33,4,1.75,NA,NA,NA,4.41,3.96,1.81,4.33,4,1.75,0.23094688221709006,0.25,0.5714285714285714,1.0523754536456615,0.21945293518300807,0.23755780233560622,0.5429892624813857
2019-12-22,2020,Tottenham,Chelsea,2.37,3.75,2.75,NA,NA,NA,2.41,3.67,2.92,2.37,3.75,2.75,0.42194092827004215,0.26666666666666666,0.36363636363636365,1.0522439585730723,0.4009915427238262,0.2534266550014582,0.34558180227471574
2019-12-26,2020,Tottenham,Brighton,1.53,4.33,6,NA,NA,NA,1.56,4.48,6,1.53,4.33,6,0.6535947712418301,0.23094688221709006,0.16666666666666666,1.0512083201255868,0.6217557060086298,0.21969658895916944,0.15854770503220061
2019-12-26,2020,Aston Villa,Norwich,2.1,3.75,3.3,NA,NA,NA,2.14,3.84,3.31,2.1,3.75,3.3,0.47619047619047616,0.26666666666666666,0.30303030303030304,1.0458874458874459,0.4552980132450331,0.25496688741721857,0.2897350993377484
2019-12-26,2020,Bournemouth,Arsenal,3.5,3.9,1.95,NA,NA,NA,3.49,3.87,2.07,3.5,3.9,1.95,0.2857142857142857,0.25641025641025644,0.5128205128205129,1.0549450549450552,0.27083333333333326,0.24305555555555552,0.48611111111111105
2019-12-26,2020,Chelsea,Southampton,1.33,5.25,9,NA,NA,NA,1.36,5.3,9.12,1.33,5.25,9,0.7518796992481203,0.19047619047619047,0.1111111111111111,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898
2019-12-26,2020,Crystal Palace,West Ham,2.3,3.4,3.1,NA,NA,NA,2.39,3.44,3.11,2.3,3.4,3.1,0.4347826086956522,0.29411764705882354,0.3225806451612903,1.051480900915766,0.41349548842683415,0.2797175362887407,0.3067869752844253
2019-12-26,2020,Everton,Burnley,1.7,3.75,5,NA,NA,NA,1.75,3.77,5.21,1.7,3.75,5,0.5882352941176471,0.26666666666666666,0.2,1.0549019607843138,0.5576208178438662,0.2527881040892193,0.1895910780669145
2019-12-26,2020,Sheffield United,Watford,1.83,3.6,4.33,NA,NA,NA,1.9,3.58,4.49,1.83,3.6,4.33,0.5464480874316939,0.2777777777777778,0.23094688221709006,1.0551727474265618,0.517875474669351,0.2632533662902535,0.2188711590403955
2019-12-26,2020,Man United,Newcastle,1.33,5.25,9,NA,NA,NA,1.35,5.32,9.59,1.33,5.25,9,0.7518796992481203,0.19047619047619047,0.1111111111111111,1.0534670008354219,0.7137192704203014,0.18080888183980967,0.10547184773988898
2019-12-26,2020,Leicester,Liverpool,3.4,3.75,2.05,NA,NA,NA,3.39,3.81,2.12,3.4,3.75,2.05,0.29411764705882354,0.26666666666666666,0.48780487804878053,1.0485891917742707,0.2804889172671714,0.25430995165556874,0.4652011310772599
2019-12-27,2020,Wolves,Man City,8.5,5,1.36,NA,NA,NA,7.89,4.96,1.42,8.5,5,1.36,0.11764705882352941,0.2,0.7352941176470588,1.052941176470588,0.11173184357541902,0.18994413407821234,0.6983240223463688
2019-12-28,2020,Brighton,Bournemouth,1.75,3.9,4.33,NA,NA,NA,1.79,3.98,4.5,1.75,3.9,4.33,0.5714285714285714,0.25641025641025644,0.23094688221709006,1.058785710055918,0.539701816903434,0.2421738922002589,0.21812429089630705
2019-12-28,2020,Newcastle,Everton,3.6,3.4,2.05,NA,NA,NA,3.64,3.42,2.16,3.6,3.4,2.05,0.2777777777777778,0.29411764705882354,0.48780487804878053,1.0597003028853818,0.2621286197818729,0.2775479503572772,0.46032342986085
2019-12-28,2020,Southampton,Crystal Palace,1.95,3.6,3.8,NA,NA,NA,2,3.67,3.93,1.95,3.6,3.8,0.5128205128205129,0.2777777777777778,0.2631578947368421,1.0537561853351327,0.4866595517609392,0.26360725720384204,0.24973319103521877
2019-12-28,2020,Watford,Aston Villa,1.95,3.8,3.6,NA,NA,NA,2.03,3.8,3.66,1.95,3.8,3.6,0.5128205128205129,0.2631578947368421,0.2777777777777778,1.053756185335133,0.4866595517609391,0.2497331910352187,0.263607257203842
2019-12-28,2020,Norwich,Tottenham,5,4,1.66,NA,NA,NA,4.95,4.08,1.71,5,4,1.66,0.2,0.25,0.6024096385542169,1.052409638554217,0.19004006868918144,0.2375500858614768,0.5724098454493417
2019-12-28,2020,West Ham,Leicester,4,3.9,1.83,NA,NA,NA,4.18,3.87,1.88,4,3.9,1.83,0.25,0.25641025641025644,0.5464480874316939,1.0528583438419503,0.23744884719033837,0.24353727916957785,0.5190138736400838
2019-12-28,2020,Burnley,Man United,4.33,3.75,1.8,NA,NA,NA,4.33,3.82,1.86,4.33,3.75,1.8,0.23094688221709006,0.26666666666666666,0.5555555555555556,1.0531691044393123,0.21928755908581452,0.25320403489108717,0.5275084060230983
2019-12-29,2020,Arsenal,Chelsea,2.87,3.75,2.3,NA,NA,NA,2.88,3.73,2.41,2.87,3.75,2.3,0.3484320557491289,0.26666666666666666,0.4347826086956522,1.0498813311114477,0.33187756122900514,0.253996960193932,0.414125478577063
2019-12-29,2020,Liverpool,Wolves,1.25,5.75,12,NA,NA,NA,1.3,5.86,11.08,1.25,5.75,12,0.8,0.17391304347826086,0.08333333333333333,1.0572463768115943,0.7566826593557231,0.1644962302947224,0.07882111034955448
2019-12-29,2020,Man City,Sheffield United,1.16,7.5,16,NA,NA,NA,1.19,7.95,15.61,1.16,7.5,16,0.8620689655172414,0.13333333333333333,0.0625,1.0579022988505749,0.8148852369957897,0.12603558332201548,0.05907917968219475
2020-01-01,2020,Brighton,Chelsea,3.6,3.6,1.95,NA,NA,NA,3.8,3.63,2.04,3.6,3.6,1.95,0.2777777777777778,0.2777777777777778,0.5128205128205129,1.0683760683760686,0.25999999999999995,0.25999999999999995,0.48
2020-01-01,2020,Burnley,Aston Villa,1.75,3.8,4.33,NA,NA,NA,1.83,3.88,4.42,1.75,3.8,4.33,0.5714285714285714,0.2631578947368421,0.23094688221709006,1.0655333483825036,0.5362840799830516,0.24697293157114222,0.2167429884458061
2020-01-01,2020,Newcastle,Leicester,5,3.8,1.66,NA,NA,NA,5.4,3.97,1.68,5,3.8,1.66,0.2,0.2631578947368421,0.6024096385542169,1.065567533291059,0.18769340633182577,0.24696500833134966,0.5653415853368245
2020-01-01,2020,Southampton,Tottenham,3.3,3.5,2.1,NA,NA,NA,3.41,3.54,2.2,3.3,3.5,2.1,0.30303030303030304,0.2857142857142857,0.47619047619047616,1.064935064935065,0.2845528455284553,0.26829268292682923,0.4471544715447154
2020-01-01,2020,Watford,Wolves,3,3.4,2.3,NA,NA,NA,3.25,3.46,2.31,3,3.4,2.3,0.3333333333333333,0.29411764705882354,0.4347826086956522,1.0622335890878092,0.3138041733547351,0.2768860353130016,0.40930979133226325
2020-01-01,2020,Man City,Everton,1.25,6.5,10,NA,NA,NA,1.28,6.15,11.04,1.25,6.5,10,0.8,0.15384615384615385,0.1,1.0538461538461539,0.759124087591241,0.14598540145985403,0.09489051094890512
2020-01-01,2020,Norwich,Crystal Palace,2.5,3.4,2.75,NA,NA,NA,2.56,3.51,2.83,2.5,3.4,2.75,0.4,0.29411764705882354,0.36363636363636365,1.057754010695187,0.37815975733063706,0.27805864509605666,0.3437815975733064
2020-01-01,2020,West Ham,Bournemouth,1.9,3.75,3.8,NA,NA,NA,1.97,3.99,3.72,1.9,3.75,3.8,0.5263157894736842,0.26666666666666666,0.2631578947368421,1.056140350877193,0.4983388704318937,0.25249169435215946,0.24916943521594684
2020-01-01,2020,Arsenal,Man United,2.55,3.6,2.62,NA,NA,NA,2.63,3.72,2.62,2.55,3.6,2.62,0.3921568627450981,0.2777777777777778,0.38167938931297707,1.051614029835853,0.37290950065235445,0.26414422962875106,0.36294626971889454
2020-01-02,2020,Liverpool,Sheffield United,1.2,6.5,13,NA,NA,NA,1.23,6.41,14.97,1.2,6.5,13,0.8333333333333334,0.15384615384615385,0.07692307692307693,1.064102564102564,0.783132530120482,0.14457831325301207,0.07228915662650603
2020-01-10,2020,Sheffield United,West Ham,1.95,3.4,4,NA,NA,NA,2.04,3.44,4.02,1.95,3.4,4,0.5128205128205129,0.29411764705882354,0.25,1.0569381598793364,0.48519443453442745,0.27827327863003926,0.23653228683553335
2020-01-11,2020,Crystal Palace,Arsenal,4.1,3.9,1.8,NA,NA,NA,4.26,3.96,1.84,4.1,3.9,1.8,0.24390243902439027,0.25641025641025644,0.5555555555555556,1.0558682509902022,0.23099703849950645,0.24284304047384012,0.5261599210266535
2020-01-11,2020,Chelsea,Burnley,1.28,5.5,11,NA,NA,NA,1.3,5.68,11.52,1.28,5.5,11,0.78125,0.18181818181818182,0.09090909090909091,1.0539772727272727,0.7412398921832885,0.1725067385444744,0.0862533692722372
2020-01-11,2020,Everton,Brighton,1.85,3.8,4,NA,NA,NA,1.94,3.59,4.25,1.85,3.8,4,0.5405405405405405,0.2631578947368421,0.25,1.0536984352773826,0.5129935875801552,0.24974687816402294,0.2372595342558218
2020-01-11,2020,Leicester,Southampton,1.6,4,5.5,NA,NA,NA,1.65,4.03,5.7,1.6,4,5.5,0.625,0.25,0.18181818181818182,1.0568181818181819,0.5913978494623655,0.23655913978494622,0.17204301075268816
2020-01-11,2020,Man United,Norwich,1.33,5.25,8.5,NA,NA,NA,1.36,5.19,9.1,1.33,5.25,8.5,0.7518796992481203,0.19047619047619047,0.11764705882352941,1.0600029485478402,0.7093184979137691,0.17969401947148816,0.1109874826147427
2020-01-11,2020,Wolves,Newcastle,1.44,4.5,7.5,NA,NA,NA,1.47,4.41,8.09,1.44,4.5,7.5,0.6944444444444444,0.2222222222222222,0.13333333333333333,1.05,0.6613756613756613,0.21164021164021163,0.12698412698412698
2020-01-11,2020,Tottenham,Liverpool,4.5,4.33,1.66,NA,NA,NA,4.62,4.29,1.71,4.5,4.33,1.66,0.2222222222222222,0.23094688221709006,0.6024096385542169,1.055578742993529,0.21052169124969247,0.21878697704933397,0.5706913317009736
